TransID,EntryID,VisitorID,GuideID,AccID,VisitDate,ConservationFee,AccommFee,ActivityFee,TotalAmount,PaymentType,ModifiedDate
TRX-1907270,ENT-321766,VID-13007,FG-098,ACC-044,2024-08-30,110.0,1880.0,750.0,2740.0,Cash,2024-08-30 11:00:00
TRX-2161974,ENT-387210,VID-63093,FG-011,ACC-020,2024-02-12,230.0,1432.0,350.0,2012.0,Cash,2024-02-12 10:00:00
TRX-4088321,ENT-970893,VID-17044,FG-012,ACC-028,2024-12-08,230.0,2549.0,350.0,3129.0,EFT,2024-12-08 12:00:00
TRX-9080330,ENT-598597,VID-80189,FG-089,ACC-011,2024-06-27,230.0,1073.0,350.0,1653.0,Cash,2024-06-27 14:00:00
TRX-4331283,ENT-181588,VID-97551,FG-075,ACC-040,2024-01-06,230.0,3238.0,750.0,4218.0,Debit Card,2024-01-06 16:00:00
TRX-8695022,ENT-254650,VID-75463,FG-041,ACC-008,2024-01-08,230.0,3120.0,550.0,3900.0,Cash,2024-01-08 10:00:00
TRX-8538483,ENT-769952,VID-85809,N/A,ACC-007,2024-08-18,230.0,2532.0,0.0,2762.0,Credit Card,2024-08-18 10:00:00
TRX-3786712,ENT-730134,VID-59487,FG-028,ACC-023,2024-08-03,110.0,3454.0,350.0,3914.0,Debit Card,2024-08-03 19:00:00
TRX-1271644,ENT-416611,VID-50234,N/A,ACC-033,2024-07-08,110.0,3183.0,0.0,3293.0,Credit Card,2024-07-08 13:00:00
TRX-6901033,ENT-469320,VID-81102,FG-055,ACC-034,2024-07-30,460.0,2444.0,750.0,3654.0,EFT,2024-07-30 14:00:00
TRX-3967808,ENT-679604,VID-87973,FG-021,ACC-035,2024-08-07,110.0,1120.0,750.0,1980.0,Cash,2024-08-07 13:00:00
TRX-2664720,ENT-191876,VID-23606,FG-012,ACC-042,2024-11-20,230.0,1567.0,750.0,2547.0,Credit Card,2024-11-20 12:00:00
TRX-2672723,ENT-764299,VID-68209,N/A,ACC-033,2024-09-11,460.0,2084.0,0.0,2544.0,WildCard_Credit,2024-09-11 19:00:00
TRX-4739295,ENT-914617,VID-69589,FG-071,ACC-025,2024-08-03,110.0,3134.0,550.0,3794.0,Credit Card,2024-08-03 11:00:00
TRX-8783741,ENT-532993,VID-94523,N/A,ACC-046,2024-06-28,110.0,2323.0,0.0,2433.0,Cash,2024-06-28 20:00:00
TRX-5489736,ENT-790677,VID-44668,FG-040,ACC-027,2024-09-16,110.0,1934.0,350.0,2394.0,Debit Card,2024-09-16 12:00:00
TRX-3573211,ENT-928909,VID-59074,N/A,ACC-034,2024-01-08,110.0,2098.0,0.0,2208.0,WildCard_Credit,2024-01-08 08:00:00
TRX-5057252,ENT-682735,VID-61296,FG-025,ACC-040,2024-10-19,230.0,1772.0,350.0,2352.0,Cash,2024-10-19 14:00:00
TRX-7550021,ENT-863481,VID-32769,FG-052,ACC-021,2024-03-06,110.0,2766.0,750.0,3626.0,WildCard_Credit,2024-03-06 18:00:00
TRX-3119470,ENT-628751,VID-25515,FG-081,ACC-037,2024-02-20,110.0,2191.0,350.0,2651.0,Cash,2024-02-20 19:00:00
TRX-2564549,ENT-197795,VID-13360,FG-056,ACC-001,2024-06-14,460.0,1465.0,350.0,2275.0,WildCard_Credit,2024-06-14 11:00:00
TRX-1424293,ENT-878399,VID-27111,N/A,ACC-030,2024-10-19,110.0,513.0,0.0,623.0,EFT,2024-10-19 14:00:00
TRX-9982810,ENT-981282,VID-42145,FG-093,ACC-050,2024-06-01,110.0,1381.0,350.0,1841.0,Cash,2024-06-01 11:00:00
TRX-3412052,ENT-757916,VID-13033,N/A,ACC-041,2024-05-20,230.0,3100.0,0.0,3330.0,WildCard_Credit,2024-05-20 09:00:00
TRX-2796448,ENT-248725,VID-47022,FG-034,ACC-012,2024-11-01,110.0,854.0,750.0,1714.0,Credit Card,2024-11-01 09:00:00
TRX-2688991,ENT-614889,VID-12877,FG-053,ACC-005,2024-04-16,110.0,2424.0,550.0,3084.0,Cash,2024-04-16 14:00:00
TRX-7295723,ENT-428817,VID-93040,FG-058,ACC-011,2024-12-17,460.0,712.0,350.0,1522.0,Debit Card,2024-12-17 14:00:00
TRX-1527651,ENT-222900,VID-54932,FG-045,ACC-031,2024-12-03,230.0,441.0,350.0,1021.0,WildCard_Credit,2024-12-03 17:00:00
TRX-5269818,ENT-227500,VID-35276,N/A,ACC-039,2024-03-22,460.0,2638.0,0.0,3098.0,Credit Card,2024-03-22 16:00:00
TRX-2925830,ENT-327496,VID-13866,FG-042,ACC-009,2024-04-20,460.0,494.0,350.0,1304.0,Debit Card,2024-04-20 13:00:00
TRX-9079485,ENT-308915,VID-22054,FG-045,ACC-046,2024-05-17,110.0,3380.0,350.0,3840.0,WildCard_Credit,2024-05-17 12:00:00
TRX-9600949,ENT-519369,VID-35304,FG-033,ACC-012,2024-09-10,460.0,1605.0,750.0,2815.0,Debit Card,2024-09-10 14:00:00
TRX-6227531,ENT-273699,VID-36978,FG-093,ACC-032,2024-07-20,460.0,3338.0,550.0,4348.0,Cash,2024-07-20 09:00:00
TRX-2804542,ENT-736795,VID-60206,FG-055,ACC-013,2024-06-12,230.0,2135.0,550.0,2915.0,WildCard_Credit,2024-06-12 17:00:00
TRX-1566398,ENT-636196,VID-43169,N/A,ACC-038,2024-08-18,230.0,1931.0,0.0,2161.0,Cash,2024-08-18 10:00:00
TRX-2923507,ENT-288643,VID-52294,FG-055,ACC-012,2024-07-22,230.0,2873.0,550.0,3653.0,EFT,2024-07-22 08:00:00
TRX-7240525,ENT-252085,VID-51215,FG-016,ACC-001,2024-12-02,110.0,697.0,350.0,1157.0,EFT,2024-12-02 13:00:00
TRX-6394902,ENT-343949,VID-83615,FG-009,ACC-025,2024-04-19,460.0,444.0,550.0,1454.0,EFT,2024-04-19 15:00:00
TRX-5664879,ENT-851058,VID-89679,FG-086,ACC-005,2024-02-22,460.0,1269.0,350.0,2079.0,WildCard_Credit,2024-02-22 16:00:00
TRX-4324412,ENT-306698,VID-16509,FG-064,ACC-032,2024-06-11,460.0,2127.0,750.0,3337.0,Credit Card,2024-06-11 13:00:00
TRX-3871248,ENT-730645,VID-52844,N/A,ACC-038,2024-03-04,230.0,2125.0,0.0,2355.0,Cash,2024-03-04 15:00:00
TRX-1077963,ENT-584202,VID-47272,N/A,ACC-009,2024-05-25,110.0,2760.0,0.0,2870.0,Cash,2024-05-25 08:00:00
TRX-1273003,ENT-172827,VID-71589,N/A,ACC-007,2024-06-21,110.0,2585.0,0.0,2695.0,Cash,2024-06-21 18:00:00
TRX-6801971,ENT-519791,VID-20455,FG-072,ACC-050,2024-06-11,460.0,1632.0,550.0,2642.0,EFT,2024-06-11 20:00:00
TRX-8626616,ENT-617300,VID-94029,N/A,ACC-008,2024-07-20,230.0,2908.0,0.0,3138.0,EFT,2024-07-20 12:00:00
TRX-1174416,ENT-245473,VID-23780,N/A,ACC-021,2024-04-24,460.0,820.0,0.0,1280.0,Cash,2024-04-24 08:00:00
TRX-7188771,ENT-955792,VID-80458,N/A,ACC-001,2024-04-07,110.0,1097.0,0.0,1207.0,Credit Card,2024-04-07 19:00:00
TRX-2258998,ENT-376537,VID-53165,N/A,ACC-045,2024-01-25,230.0,576.0,0.0,806.0,WildCard_Credit,2024-01-25 12:00:00
TRX-8729158,ENT-225725,VID-26552,FG-041,ACC-010,2024-03-11,230.0,1505.0,350.0,2085.0,WildCard_Credit,2024-03-11 17:00:00
TRX-9753742,ENT-653217,VID-41525,FG-074,ACC-031,2024-12-08,230.0,3008.0,750.0,3988.0,Cash,2024-12-08 09:00:00
TRX-5426031,ENT-903421,VID-48828,FG-092,ACC-006,2024-04-25,230.0,1718.0,750.0,2698.0,EFT,2024-04-25 09:00:00
TRX-2260713,ENT-618631,VID-17899,FG-028,ACC-001,2024-12-21,460.0,1392.0,350.0,2202.0,Debit Card,2024-12-21 09:00:00
TRX-6711805,ENT-318797,VID-87401,FG-098,ACC-034,2024-09-06,230.0,1977.0,350.0,2557.0,WildCard_Credit,2024-09-06 09:00:00
TRX-9464296,ENT-210793,VID-27047,FG-029,ACC-024,2024-12-01,230.0,1677.0,750.0,2657.0,Cash,2024-12-01 10:00:00
TRX-2151576,ENT-391334,VID-65455,FG-022,ACC-044,2024-07-23,230.0,2941.0,350.0,3521.0,EFT,2024-07-23 11:00:00
TRX-2798071,ENT-881216,VID-24444,N/A,ACC-016,2024-03-16,460.0,3055.0,0.0,3515.0,Credit Card,2024-03-16 15:00:00
TRX-9906779,ENT-574628,VID-56131,FG-034,ACC-008,2024-01-15,230.0,1166.0,550.0,1946.0,WildCard_Credit,2024-01-15 15:00:00
TRX-7659346,ENT-626584,VID-66472,FG-066,ACC-022,2024-04-18,110.0,1851.0,750.0,2711.0,Credit Card,2024-04-18 10:00:00
TRX-7417663,ENT-867559,VID-65389,FG-025,ACC-019,2024-02-20,230.0,1516.0,550.0,2296.0,Debit Card,2024-02-20 08:00:00
TRX-9281506,ENT-643810,VID-66828,FG-014,ACC-044,2024-09-28,230.0,1123.0,550.0,1903.0,Credit Card,2024-09-28 17:00:00
TRX-1891503,ENT-137421,VID-85396,N/A,ACC-018,2024-04-22,460.0,1419.0,0.0,1879.0,Debit Card,2024-04-22 09:00:00
TRX-7787380,ENT-510945,VID-61496,N/A,ACC-007,2024-05-21,110.0,2579.0,0.0,2689.0,Debit Card,2024-05-21 11:00:00
TRX-3869392,ENT-923895,VID-36683,FG-045,ACC-041,2024-09-10,460.0,3233.0,550.0,4243.0,EFT,2024-09-10 11:00:00
TRX-4105107,ENT-627685,VID-91542,FG-062,ACC-048,2024-01-02,460.0,2842.0,550.0,3852.0,EFT,2024-01-02 09:00:00
TRX-2165255,ENT-274740,VID-34555,FG-043,ACC-030,2024-06-10,460.0,1377.0,350.0,2187.0,Debit Card,2024-06-10 18:00:00
TRX-1349416,ENT-286138,VID-44581,FG-010,ACC-011,2024-08-07,110.0,3128.0,750.0,3988.0,Credit Card,2024-08-07 13:00:00
TRX-9192437,ENT-359533,VID-71940,FG-015,ACC-003,2024-10-25,460.0,1842.0,750.0,3052.0,Credit Card,2024-10-25 08:00:00
TRX-9441397,ENT-275431,VID-29212,FG-100,ACC-007,2024-04-26,460.0,3185.0,550.0,4195.0,Credit Card,2024-04-26 16:00:00
TRX-6885129,ENT-672223,VID-43730,FG-085,ACC-032,2024-08-19,230.0,3415.0,550.0,4195.0,EFT,2024-08-19 15:00:00
TRX-6599209,ENT-642985,VID-97023,N/A,ACC-039,2024-06-29,230.0,2279.0,0.0,2509.0,Cash,2024-06-29 12:00:00
TRX-4695275,ENT-791396,VID-28564,N/A,ACC-023,2024-03-16,110.0,1505.0,0.0,1615.0,Cash,2024-03-16 14:00:00
TRX-2497768,ENT-303258,VID-59516,FG-082,ACC-007,2024-07-03,110.0,1400.0,750.0,2260.0,EFT,2024-07-03 11:00:00
TRX-5451151,ENT-812052,VID-55723,FG-043,ACC-026,2024-09-26,460.0,3180.0,750.0,4390.0,WildCard_Credit,2024-09-26 10:00:00
TRX-9725456,ENT-835928,VID-54993,FG-079,ACC-008,2024-04-07,230.0,1531.0,550.0,2311.0,Cash,2024-04-07 08:00:00
TRX-1139836,ENT-623162,VID-99853,FG-019,ACC-030,2024-05-27,230.0,2721.0,550.0,3501.0,Debit Card,2024-05-27 09:00:00
TRX-5836199,ENT-167755,VID-48630,FG-002,ACC-030,2024-06-04,460.0,1586.0,350.0,2396.0,Credit Card,2024-06-04 15:00:00
TRX-6130833,ENT-105337,VID-66403,N/A,ACC-023,2024-01-28,110.0,1559.0,0.0,1669.0,Credit Card,2024-01-28 15:00:00
TRX-9422048,ENT-797644,VID-83498,FG-020,ACC-006,2024-06-28,110.0,1429.0,350.0,1889.0,EFT,2024-06-28 12:00:00
TRX-2354222,ENT-404928,VID-38686,FG-005,ACC-031,2024-08-09,110.0,3402.0,350.0,3862.0,EFT,2024-08-09 17:00:00
TRX-2646494,ENT-373951,VID-49586,FG-077,ACC-020,2024-08-04,110.0,3179.0,750.0,4039.0,Debit Card,2024-08-04 14:00:00
TRX-4347166,ENT-362165,VID-27785,FG-054,ACC-036,2024-10-23,460.0,2185.0,550.0,3195.0,Debit Card,2024-10-23 10:00:00
TRX-8736886,ENT-672344,VID-34034,N/A,ACC-025,2024-06-01,230.0,1649.0,0.0,1879.0,Cash,2024-06-01 17:00:00
TRX-9452615,ENT-818445,VID-56865,FG-060,ACC-023,2024-12-21,110.0,967.0,750.0,1827.0,Cash,2024-12-21 13:00:00
TRX-1443289,ENT-904016,VID-65170,FG-012,ACC-049,2024-08-24,230.0,2122.0,750.0,3102.0,Debit Card,2024-08-24 08:00:00
TRX-7259766,ENT-233457,VID-91381,FG-070,ACC-037,2024-10-24,460.0,1638.0,350.0,2448.0,EFT,2024-10-24 16:00:00
TRX-1099872,ENT-585289,VID-77896,FG-059,ACC-004,2024-03-05,110.0,3493.0,750.0,4353.0,Credit Card,2024-03-05 14:00:00
TRX-2634085,ENT-961866,VID-48086,N/A,ACC-037,2024-06-19,110.0,1506.0,0.0,1616.0,Cash,2024-06-19 17:00:00
TRX-9570152,ENT-875278,VID-16949,N/A,ACC-045,2024-03-03,460.0,1757.0,0.0,2217.0,Debit Card,2024-03-03 19:00:00
TRX-3596701,ENT-415508,VID-92344,FG-040,ACC-047,2024-03-10,460.0,990.0,750.0,2200.0,Credit Card,2024-03-10 11:00:00
TRX-1000599,ENT-260455,VID-89140,FG-016,ACC-034,2024-02-28,230.0,2954.0,350.0,3534.0,Credit Card,2024-02-28 09:00:00
TRX-9485991,ENT-565374,VID-61211,N/A,ACC-004,2024-08-30,110.0,1236.0,0.0,1346.0,Credit Card,2024-08-30 08:00:00
TRX-5366631,ENT-961600,VID-90315,FG-088,ACC-029,2024-04-04,230.0,2057.0,750.0,3037.0,WildCard_Credit,2024-04-04 11:00:00
TRX-4100561,ENT-248568,VID-96175,FG-031,ACC-011,2024-11-21,110.0,2170.0,350.0,2630.0,WildCard_Credit,2024-11-21 08:00:00
TRX-5865999,ENT-403509,VID-97495,FG-013,ACC-038,2024-08-31,460.0,3265.0,350.0,4075.0,Cash,2024-08-31 15:00:00
TRX-2800796,ENT-586501,VID-64643,FG-055,ACC-010,2024-07-19,230.0,3134.0,550.0,3914.0,Credit Card,2024-07-19 14:00:00
TRX-1184878,ENT-708738,VID-49683,N/A,ACC-003,2024-10-15,230.0,2272.0,0.0,2502.0,WildCard_Credit,2024-10-15 14:00:00
TRX-8689839,ENT-390354,VID-11195,FG-021,ACC-023,2024-03-12,230.0,574.0,550.0,1354.0,WildCard_Credit,2024-03-12 15:00:00
TRX-7553588,ENT-637966,VID-18226,FG-023,ACC-042,2024-12-27,460.0,1263.0,550.0,2273.0,Debit Card,2024-12-27 16:00:00
TRX-3349469,ENT-391860,VID-96303,FG-039,ACC-026,2024-08-23,230.0,3086.0,550.0,3866.0,Credit Card,2024-08-23 19:00:00
TRX-4026182,ENT-704020,VID-76450,FG-100,ACC-043,2024-08-29,460.0,2381.0,750.0,3591.0,WildCard_Credit,2024-08-29 17:00:00
TRX-6840068,ENT-712885,VID-90933,FG-052,ACC-005,2024-10-28,230.0,930.0,550.0,1710.0,Credit Card,2024-10-28 17:00:00
TRX-2782083,ENT-623694,VID-99040,FG-061,ACC-021,2024-04-28,110.0,3401.0,350.0,3861.0,Debit Card,2024-04-28 09:00:00
TRX-7443851,ENT-892528,VID-65057,N/A,ACC-005,2024-03-30,460.0,1369.0,0.0,1829.0,Credit Card,2024-03-30 19:00:00
TRX-2222751,ENT-562976,VID-59063,N/A,ACC-039,2024-01-20,460.0,1425.0,0.0,1885.0,Credit Card,2024-01-20 19:00:00
TRX-7335562,ENT-239687,VID-93544,N/A,ACC-037,2024-12-23,110.0,1715.0,0.0,1825.0,WildCard_Credit,2024-12-23 15:00:00
TRX-5799782,ENT-336450,VID-36370,FG-095,ACC-011,2024-09-08,110.0,1201.0,550.0,1861.0,Cash,2024-09-08 15:00:00
TRX-2614070,ENT-313426,VID-14356,N/A,ACC-009,2024-10-25,460.0,1187.0,0.0,1647.0,Credit Card,2024-10-25 08:00:00
TRX-9860962,ENT-620277,VID-34921,N/A,ACC-014,2024-06-23,230.0,2071.0,0.0,2301.0,WildCard_Credit,2024-06-23 10:00:00
TRX-3313134,ENT-940534,VID-18802,FG-057,ACC-028,2024-07-01,230.0,2451.0,550.0,3231.0,Cash,2024-07-01 17:00:00
TRX-9677962,ENT-412713,VID-23226,N/A,ACC-008,2024-03-06,110.0,2731.0,0.0,2841.0,Cash,2024-03-06 20:00:00
TRX-5863655,ENT-968376,VID-42949,FG-050,ACC-046,2024-01-12,110.0,610.0,550.0,1270.0,EFT,2024-01-12 11:00:00
TRX-5049993,ENT-994640,VID-77863,FG-079,ACC-033,2024-02-08,110.0,1046.0,550.0,1706.0,EFT,2024-02-08 16:00:00
TRX-2860164,ENT-711081,VID-71732,N/A,ACC-017,2024-10-06,230.0,2933.0,0.0,3163.0,Credit Card,2024-10-06 19:00:00
TRX-6612670,ENT-901883,VID-17784,FG-018,ACC-014,2024-05-13,110.0,1784.0,750.0,2644.0,WildCard_Credit,2024-05-13 11:00:00
TRX-2223258,ENT-944797,VID-83905,N/A,ACC-040,2024-04-30,460.0,1750.0,0.0,2210.0,Credit Card,2024-04-30 15:00:00
TRX-2352134,ENT-678211,VID-72753,FG-017,ACC-018,2024-11-02,230.0,689.0,750.0,1669.0,Credit Card,2024-11-02 19:00:00
TRX-6876348,ENT-552476,VID-72599,FG-039,ACC-015,2024-09-16,110.0,545.0,750.0,1405.0,Credit Card,2024-09-16 11:00:00
TRX-7365080,ENT-815067,VID-99600,FG-095,ACC-002,2024-09-30,110.0,507.0,350.0,967.0,WildCard_Credit,2024-09-30 17:00:00
TRX-3101134,ENT-550592,VID-65945,FG-071,ACC-009,2024-07-12,230.0,613.0,750.0,1593.0,Credit Card,2024-07-12 19:00:00
TRX-6756692,ENT-557729,VID-17592,FG-031,ACC-015,2024-06-29,230.0,883.0,550.0,1663.0,Credit Card,2024-06-29 11:00:00
TRX-9996238,ENT-695642,VID-16000,FG-002,ACC-047,2024-07-30,460.0,441.0,350.0,1251.0,Debit Card,2024-07-30 19:00:00
TRX-4029855,ENT-396323,VID-15730,N/A,ACC-021,2024-03-05,110.0,713.0,0.0,823.0,EFT,2024-03-05 15:00:00
TRX-7674289,ENT-601954,VID-96190,FG-016,ACC-043,2024-05-29,460.0,3083.0,350.0,3893.0,Credit Card,2024-05-29 10:00:00
TRX-6988766,ENT-330987,VID-68135,FG-092,ACC-020,2024-09-10,110.0,1424.0,350.0,1884.0,EFT,2024-09-10 19:00:00
TRX-6349565,ENT-831666,VID-80964,FG-065,ACC-007,2024-09-26,460.0,1598.0,350.0,2408.0,Credit Card,2024-09-26 12:00:00
TRX-4415085,ENT-243792,VID-78287,FG-030,ACC-020,2024-05-23,230.0,2082.0,750.0,3062.0,WildCard_Credit,2024-05-23 09:00:00
TRX-4944411,ENT-832264,VID-67708,FG-084,ACC-049,2024-03-13,110.0,902.0,550.0,1562.0,Cash,2024-03-13 08:00:00
TRX-5663517,ENT-716814,VID-60354,FG-039,ACC-006,2024-01-18,110.0,487.0,750.0,1347.0,Credit Card,2024-01-18 12:00:00
TRX-7418764,ENT-503348,VID-68198,FG-006,ACC-015,2024-09-10,230.0,2897.0,750.0,3877.0,Debit Card,2024-09-10 08:00:00
TRX-6119535,ENT-132826,VID-80981,FG-098,ACC-023,2024-09-29,230.0,1155.0,750.0,2135.0,Credit Card,2024-09-29 08:00:00
TRX-4633007,ENT-894036,VID-13584,FG-044,ACC-047,2024-05-14,460.0,3490.0,550.0,4500.0,WildCard_Credit,2024-05-14 20:00:00
TRX-7511414,ENT-856334,VID-98862,N/A,ACC-019,2024-02-25,230.0,2151.0,0.0,2381.0,WildCard_Credit,2024-02-25 16:00:00
TRX-8840537,ENT-881853,VID-41224,FG-017,ACC-001,2024-03-24,230.0,2136.0,550.0,2916.0,EFT,2024-03-24 14:00:00
TRX-5963118,ENT-453928,VID-84852,N/A,ACC-026,2024-05-07,460.0,1523.0,0.0,1983.0,Credit Card,2024-05-07 20:00:00
TRX-5202915,ENT-920433,VID-95594,FG-099,ACC-039,2024-05-17,460.0,1523.0,550.0,2533.0,Credit Card,2024-05-17 18:00:00
TRX-8445874,ENT-585201,VID-12263,FG-057,ACC-001,2024-05-15,110.0,1657.0,550.0,2317.0,Cash,2024-05-15 10:00:00
TRX-4654790,ENT-528459,VID-17678,FG-075,ACC-006,2024-11-22,110.0,1869.0,750.0,2729.0,EFT,2024-11-22 16:00:00
TRX-4016609,ENT-370539,VID-46194,FG-034,ACC-032,2024-02-02,460.0,2658.0,550.0,3668.0,Debit Card,2024-02-02 15:00:00
TRX-1831808,ENT-343974,VID-25000,FG-084,ACC-003,2024-03-16,110.0,2981.0,350.0,3441.0,Debit Card,2024-03-16 17:00:00
TRX-1703897,ENT-680290,VID-39878,FG-008,ACC-046,2024-10-23,460.0,2475.0,750.0,3685.0,EFT,2024-10-23 13:00:00
TRX-1750496,ENT-729752,VID-40762,FG-045,ACC-007,2024-10-03,230.0,466.0,550.0,1246.0,Credit Card,2024-10-03 19:00:00
TRX-4975843,ENT-313953,VID-52701,N/A,ACC-037,2024-09-18,460.0,2217.0,0.0,2677.0,EFT,2024-09-18 09:00:00
TRX-5749368,ENT-250029,VID-13236,N/A,ACC-021,2024-11-24,460.0,2103.0,0.0,2563.0,WildCard_Credit,2024-11-24 14:00:00
TRX-8896784,ENT-408347,VID-91515,FG-004,ACC-011,2024-11-29,230.0,1772.0,750.0,2752.0,EFT,2024-11-29 13:00:00
TRX-2782278,ENT-738622,VID-37719,FG-041,ACC-033,2024-10-29,110.0,1591.0,350.0,2051.0,WildCard_Credit,2024-10-29 08:00:00
TRX-1546929,ENT-788976,VID-29670,FG-049,ACC-049,2024-04-20,460.0,3319.0,550.0,4329.0,Credit Card,2024-04-20 14:00:00
TRX-3034109,ENT-988767,VID-79174,FG-007,ACC-039,2024-10-02,110.0,1319.0,750.0,2179.0,Cash,2024-10-02 19:00:00
TRX-4271952,ENT-976618,VID-85398,FG-038,ACC-016,2024-06-11,460.0,2548.0,750.0,3758.0,EFT,2024-06-11 12:00:00
TRX-2936374,ENT-826739,VID-41594,FG-057,ACC-047,2024-08-21,110.0,1882.0,350.0,2342.0,Cash,2024-08-21 13:00:00
TRX-2282513,ENT-479895,VID-95633,FG-062,ACC-039,2024-10-13,230.0,726.0,550.0,1506.0,Debit Card,2024-10-13 16:00:00
TRX-5109477,ENT-914165,VID-63427,FG-087,ACC-038,2024-10-18,230.0,2115.0,350.0,2695.0,Debit Card,2024-10-18 10:00:00
TRX-2979107,ENT-185465,VID-63543,FG-054,ACC-033,2024-06-23,460.0,1466.0,550.0,2476.0,Debit Card,2024-06-23 13:00:00
TRX-1260252,ENT-274872,VID-25832,FG-054,ACC-017,2024-04-02,460.0,2424.0,350.0,3234.0,WildCard_Credit,2024-04-02 15:00:00
TRX-8238024,ENT-125093,VID-31880,N/A,ACC-005,2024-03-05,460.0,2324.0,0.0,2784.0,Debit Card,2024-03-05 08:00:00
TRX-3138306,ENT-521860,VID-82999,FG-031,ACC-046,2024-08-04,460.0,2568.0,750.0,3778.0,EFT,2024-08-04 13:00:00
TRX-2808110,ENT-857260,VID-15929,FG-010,ACC-048,2024-10-29,110.0,1779.0,550.0,2439.0,EFT,2024-10-29 17:00:00
TRX-9004511,ENT-834122,VID-27643,FG-094,ACC-012,2024-08-11,230.0,2074.0,750.0,3054.0,WildCard_Credit,2024-08-11 12:00:00
TRX-7205454,ENT-806642,VID-95118,FG-059,ACC-025,2024-01-04,460.0,743.0,350.0,1553.0,EFT,2024-01-04 17:00:00
TRX-5988680,ENT-617255,VID-54710,FG-007,ACC-037,2024-02-19,230.0,1123.0,550.0,1903.0,WildCard_Credit,2024-02-19 11:00:00
TRX-7443587,ENT-434053,VID-33385,FG-019,ACC-003,2024-05-26,460.0,2774.0,750.0,3984.0,Debit Card,2024-05-26 13:00:00
TRX-6274209,ENT-204298,VID-55527,FG-037,ACC-011,2024-10-21,230.0,2526.0,550.0,3306.0,Credit Card,2024-10-21 17:00:00
TRX-3840731,ENT-402491,VID-44003,FG-078,ACC-049,2024-08-12,230.0,1521.0,750.0,2501.0,Credit Card,2024-08-12 11:00:00
TRX-4470251,ENT-678985,VID-76676,FG-097,ACC-011,2024-03-13,110.0,3129.0,550.0,3789.0,Credit Card,2024-03-13 09:00:00
TRX-1432471,ENT-487491,VID-36626,FG-037,ACC-037,2024-01-04,460.0,562.0,350.0,1372.0,Cash,2024-01-04 15:00:00
TRX-2839032,ENT-851043,VID-25720,FG-057,ACC-028,2024-08-20,460.0,2222.0,350.0,3032.0,Cash,2024-08-20 12:00:00
TRX-2953918,ENT-470903,VID-20363,FG-096,ACC-015,2024-05-22,230.0,755.0,350.0,1335.0,Credit Card,2024-05-22 19:00:00
TRX-9604096,ENT-804728,VID-19710,FG-091,ACC-045,2024-05-21,230.0,1041.0,550.0,1821.0,EFT,2024-05-21 15:00:00
TRX-9745909,ENT-432951,VID-34955,N/A,ACC-036,2024-12-27,110.0,2175.0,0.0,2285.0,Credit Card,2024-12-27 20:00:00
TRX-7311740,ENT-330906,VID-98257,N/A,ACC-013,2024-05-05,460.0,2969.0,0.0,3429.0,EFT,2024-05-05 10:00:00
TRX-9333686,ENT-396327,VID-27274,FG-026,ACC-041,2024-04-05,230.0,1020.0,750.0,2000.0,Credit Card,2024-04-05 19:00:00
TRX-2128456,ENT-614526,VID-83103,FG-079,ACC-014,2024-01-02,460.0,3362.0,350.0,4172.0,Debit Card,2024-01-02 14:00:00
TRX-4937877,ENT-768692,VID-55705,FG-062,ACC-034,2024-11-10,110.0,2112.0,550.0,2772.0,Debit Card,2024-11-10 14:00:00
TRX-9224559,ENT-935448,VID-92578,FG-051,ACC-039,2024-12-08,230.0,1349.0,550.0,2129.0,EFT,2024-12-08 15:00:00
TRX-2885212,ENT-891634,VID-47653,FG-054,ACC-029,2024-02-19,460.0,2370.0,550.0,3380.0,EFT,2024-02-19 11:00:00
TRX-8796975,ENT-434397,VID-96587,FG-015,ACC-023,2024-02-29,110.0,3113.0,750.0,3973.0,Cash,2024-02-29 10:00:00
TRX-7912261,ENT-820604,VID-40783,FG-004,ACC-019,2024-09-07,460.0,924.0,750.0,2134.0,EFT,2024-09-07 17:00:00
TRX-6422262,ENT-374312,VID-98472,FG-041,ACC-027,2024-02-01,460.0,1281.0,750.0,2491.0,Cash,2024-02-01 16:00:00
TRX-5501616,ENT-609089,VID-38697,FG-044,ACC-041,2024-05-13,230.0,2141.0,750.0,3121.0,Credit Card,2024-05-13 08:00:00
TRX-3793996,ENT-662050,VID-37027,FG-100,ACC-041,2024-04-23,230.0,2233.0,750.0,3213.0,Credit Card,2024-04-23 17:00:00
TRX-1334200,ENT-857311,VID-12767,FG-049,ACC-006,2024-03-07,460.0,2901.0,550.0,3911.0,EFT,2024-03-07 17:00:00
TRX-9701486,ENT-320686,VID-57460,N/A,ACC-035,2024-12-01,230.0,2664.0,0.0,2894.0,Debit Card,2024-12-01 08:00:00
TRX-3707912,ENT-492041,VID-53450,FG-053,ACC-014,2024-04-27,110.0,2594.0,750.0,3454.0,WildCard_Credit,2024-04-27 12:00:00
TRX-9834133,ENT-207500,VID-75732,N/A,ACC-026,2024-01-19,460.0,1418.0,0.0,1878.0,Cash,2024-01-19 08:00:00
TRX-4858847,ENT-762233,VID-42415,FG-005,ACC-018,2024-06-03,110.0,1042.0,550.0,1702.0,Credit Card,2024-06-03 08:00:00
